sentence,logit,prediction,sentiment_score
"Venture capital deals of the week,?",[0.03981891 0.09317428 0.8670068 ],neutral,-0.053355373
"""S&amp;P Dow Jones, MSCI alter tech sector components"",?",[0.02734276 0.08500786 0.88764936],neutral,-0.0576651
"Google acquired speaker tech startup last year,?",[0.16190873 0.01469262 0.8233987 ],neutral,0.14721611
"""Bloomberg: Google will launch new online store featuring Home, Nest"",?",[0.30934566 0.01235617 0.6782982 ],neutral,0.2969895
"""Lenovo reveals first untethered, phone-free Google VR headset"",?",[0.6291881  0.01231178 0.3585001 ],positive,0.61687636
"""Sony unveils Google Assistant-enabled headphones, new and old"",?",[0.5825648  0.01290988 0.40452528],positive,0.5696549
"Google 'memo author' sues tech giant,?",[0.0208663  0.9014575  0.07767616],negative,-0.8805912
"Apple Watch control coming to Whirlpool appliances; KeyBanc sees poor iPhone X sales,?",[0.01087789 0.96560305 0.02351903],negative,-0.95472515
"Venture capital deals of the week,?",[0.03981891 0.09317428 0.8670068 ],neutral,-0.053355373
"Tech giants prep for legal fight against FCC's rule repeal,?",[0.14424886 0.5172774  0.3384737 ],negative,-0.37302858
"""Google releases Home sales info, CES Assistant focus"",?",[0.02538418 0.05440937 0.9202064 ],neutral,-0.02902519
"New inroads for Google in China,?",[0.26146322 0.129811   0.6087258 ],neutral,0.13165222
"Tech giants scurry to patch chip flaws; Intel -2 6%,?",[0.01969851 0.92879087 0.05151063],negative,-0.90909237
"Reuters: Google looking to exit Zagat review business,?",[0.03541757 0.62713116 0.33745128],negative,-0.5917136
"""Google saved $3 7B in taxes through Irish, Dutch tax structure"",?",[0.51762664 0.02220127 0.46017206],positive,0.49542537
"Alibaba's mobile browser beats Google in emerging markets,?",[0.7982274  0.08049024 0.12128229],positive,0.7177372
"Amazon pulls YouTube from Fire TV ahead of deadline,?",[0.02327043 0.77905315 0.19767642],negative,-0.7557827
"CNBC: Amazon planning ad push in 2018,?",[0.05808076 0.02324644 0.9186728 ],neutral,0.034834318
"Economic Times: Google planning physical stores in India,?",[0.0414561  0.01117513 0.94736874],neutral,0.030280966
"Venture capital deals of the week,?",[0.03981889 0.09317424 0.8670069 ],neutral,-0.05335535
"CNBC: Hennessy could replace Schmidt as chair,?",[0.03019216 0.1132869  0.8565209 ],neutral,-0.08309474
"Schmidt to step down as Alphabet executive chairman,?",[0.03661154 0.3838455  0.579543  ],neutral,-0.34723398
"""Jefferies: Microsoft tops cloud market revenue, Alibaba tops in Y/Y growth"",?",[0.7853999  0.05908204 0.155518  ],positive,0.7263179
"""YouTube signs deals with Sony, Universal Music for paid music service"",?",[0.8334179  0.01292367 0.1536584 ],positive,0.82049423
"Waymo teams with startup to offer rider insurance,?",[0.35283914 0.01458261 0.6325783 ],neutral,0.33825654
"""Amazon will resume selling Apple TV, Google Chromecast"",?",[0.07446919 0.00838111 0.9171497 ],neutral,0.06608809
"DOJ confirms criminal investigation of Uber in Waymo case,?",[0.05994129 0.56270766 0.37735114],negative,-0.5027664
"White House enlists major cloud provider for IT overhaul,?",[0.46289802 0.03618333 0.5009187 ],neutral,0.4267147
"Google launching AI center in China,?",[0.09526855 0.01754447 0.88718694],neutral,0.07772409
"Google reclaims top-referrer spot from Facebook,?",[0.33335206 0.51071537 0.15593258],negative,-0.1773633
"CNBC: Microsoft and Google spoke to Qualcomm against Broadcom offer,?",[0.03118312 0.90640295 0.0624139 ],negative,-0.8752198
"Tax bill to boost tech giants' EPS,?",[0.6033189  0.03395448 0.36272654],positive,0.5693644
"YouTube to launch new music service,?",[0.10258608 0.01437224 0.8830417 ],neutral,0.08821384
"""Google Chrome apps disappear today, functionality ends in Q1"",?",[0.03211948 0.61165017 0.35623038],negative,-0.5795307
"Recode: Oracle waging war on Google,?",[0.02653367 0.7694313  0.204035  ],negative,-0.7428976
"""Evercore ISI initiates Amazon, Alphabet, and Facebook"",?",[0.05099475 0.00806466 0.9409406 ],neutral,0.04293009
"""YouTube exiting Echo Show, Fire TV"",?",[0.03214169 0.06443462 0.9034237 ],neutral,-0.032292925
"Ad holdcos eye major spending increase with Amazon com,?",[0.8457934  0.02952872 0.12467786],positive,0.8162647
"Google ramps up fight against inappropriate content,?",[0.8759978  0.02964467 0.09435762],positive,0.8463531
"Google supercomputer creates 'AI child',?",[0.15453349 0.15710537 0.68836117],neutral,-0.0025718808
"Google appoints Intel alum as new Cloud COO,?",[0.04795387 0.06959048 0.8824557 ],neutral,-0.021636613
"UK consumer group sues Google over personal data collection,?",[0.01525372 0.9565367  0.02820949],negative,-0.941283
"WSJ: Alphabet will fold Nest back into Google to take on Amazon,?",[0.10307716 0.01112557 0.88579726],neutral,0.09195159
"Uber general counsel accuses former security analyst of extortion attempt,?",[0.01495941 0.9350241  0.05001648],negative,-0.9200647
"""Uber's withheld evidence part of &quot;shadow system,&quot; says judge"",?",[0.02954601 0.11543614 0.8550179 ],neutral,-0.08589013
"YouTube deletes 150K videos that led to ad boycott,?",[0.01427721 0.9229705  0.06275238],negative,-0.90869325
"""Judge postpones Waymo trial after Uber """"withheld evidence"""" (update)"",?",[0.04265939 0.47810084 0.4792397 ],neutral,-0.43544143
"Google launches Finance changes,?",[0.04534887 0.06236121 0.8922899 ],neutral,-0.01701234
"""Twitter, Facebook, YouTube appear blocked in protest-hit Pakistan"",?",[0.01725391 0.9164209  0.06632528],negative,-0.89916694
"""UK, Korean regulators consider Google investigations"",?",[0.03543929 0.5274523  0.43710843],negative,-0.492013
"Advertisers leaving YouTube due to ad placements,?",[0.01118062 0.94924587 0.03957347],negative,-0.93806523
"YouTube comes back to the Amazon Echo Show,?",[0.07200424 0.03293302 0.8950628 ],neutral,0.03907122
"Moody's: Tech sector could hold half of cash and liquid investments this year,?",[0.06211618 0.05704492 0.88083893],neutral,0.0050712563
"Google cuts prices on Compute Engine GPUs,?",[0.01914401 0.9442271  0.03662889],negative,-0.9250831
"Google buys Denmark land for potential data center,?",[0.06096194 0.00972539 0.92931265],neutral,0.05123656
"Firefox picks Google as default search,?",[0.03952207 0.10607133 0.85440654],neutral,-0.06654926
"Appaloosa's portfolio updates include tech movers,?",[0.0226811  0.02210947 0.95520943],neutral,0.0005716309
"HTC and Google cancel US launch of Vive-brand Daydream VR headset,?",[0.01604965 0.944455   0.03949531],negative,-0.9284054
"Missouri AG investigating Google for antitrust violations,?",[0.01400422 0.9359364  0.05005937],negative,-0.92193216
"Google will fix Pixel 2 XL touchscreen issue in software update,?",[0.20135887 0.39019707 0.40844408],neutral,-0.1888382
"EU preparing next fine on Google,?",[0.05952124 0.329527   0.6109517 ],neutral,-0.27000576
"Kroger bypasses Amazon for cloud investing,?",[0.04142427 0.41229135 0.5462844 ],neutral,-0.37086707
"""Waymo announces driverless test program in Phoenix, accepting ride hails soon"",?",[0.1523591  0.02154856 0.8260923 ],neutral,0.13081054
"""Latest cloud pals: Salesforce, Google"",?",[0.03407663 0.06249961 0.9034238 ],neutral,-0.028422974
"""Bloomberg: Judge Alsup dismisses patent, co-defendant in Waymo's Uber case"",?",[0.0365888  0.7212862  0.24212506],negative,-0.6846974
"Tech firms voice support for 'Dreamers',?",[0.3592427 0.1523506 0.4884066],neutral,0.2068921
"Google shuts off airfare data feed; Muddy Waters wants Google IDs,?",[0.02779264 0.64771426 0.32449308],negative,-0.6199216
"Social media on the Hill: Still measuring Russia problem,?",[0.10554884 0.43684682 0.4576044 ],neutral,-0.331298
"""Google launches $2K Hangout Meet kit, new Google Cloud offerings"",?",[0.18082258 0.0088527  0.8103247 ],neutral,0.17196988
"Alphabet ditched autopilot feature,?",[0.01895431 0.9142568  0.06678889],negative,-0.8953025
"""Facebook, Twitter, Google head to third Capitol Hill hearing Tuesday"",?",[0.03955126 0.05300044 0.9074483 ],neutral,-0.013449177
"""Alphabet beats by $1 24, beats on revenue"",?",[0.16699496 0.07236171 0.76064336],neutral,0.09463325
"What to watch in today's Alphabet Q3 report,?",[0.03350294 0.02766047 0.9388366 ],neutral,0.0058424696
"Waymo bringing self-driving car tests to wintery Michigan roads,?",[0.08072032 0.07505899 0.8442207 ],neutral,0.005661331
"Cisco and Google announce hybrid cloud partnership,?",[0.5318742  0.02171251 0.4464133 ],positive,0.5101617
"CNBC: Google's custom Pixel 2 chip was built with Intel,?",[0.02797326 0.02424428 0.9477824 ],neutral,0.0037289802
"Google investigating Pixel 2 XL screen issue,?",[0.04282777 0.3291639  0.62800837],neutral,-0.28633612
"Alphabet's balloon-Internet project operating in Puerto Rico,?",[0.0300342  0.04315975 0.9268061 ],neutral,-0.013125544
"Tech companies to lobby for 'Dreamers',?",[0.05140419 0.25676984 0.691826  ],neutral,-0.20536566
"Google lowers developer costs for Play subscriptions,?",[0.29279804 0.36927179 0.33793017],negative,-0.07647374
"Lyft announces $1B funding round led by Alphabet,?",[0.60238045 0.03215246 0.36546707],positive,0.570228
"EU-U S  Privacy Shield to pass review,?",[0.3345226  0.13587616 0.5296012 ],neutral,0.19864644
"""Snap, NBCUniversal team on studio joint venture"",?",[0.11143976 0.03859599 0.8499642 ],neutral,0.07284376
"Alphabet subsidiary announces 800 acre Toronto 'internet city',?",[0.06116004 0.01847781 0.9203622 ],neutral,0.04268223
"Alphabet spun off Project Loon ,?",[0.03164586 0.28449064 0.6838635 ],neutral,-0.25284478
"Google announces $1B job training and education grants,?",[0.49185467 0.12785488 0.38029042],positive,0.36399978
"Amazon's Alexa will appear on 68% of smart speakers in Q4,?",[0.09051654 0.01481322 0.89467025],neutral,0.075703315
"Teenagers pick their favorite brands,?",[0.07058271 0.05149326 0.877924  ],neutral,0.019089453
"Credit Suisse raises Alphabet price target to new Street high,?",[0.8239698  0.05872596 0.11730427],positive,0.7652438
"""Les Echos: Google France increasing workforce, office space"",?",[0.8254669  0.02907225 0.1454609 ],positive,0.79639465
"Britain considers regulating Facebook and Google as news publishers,?",[0.03298298 0.09270196 0.8743151 ],neutral,-0.059718978
"""Waymo, MADD launching self-driving car safety campaign"",?",[0.24001938 0.02946002 0.73052067],neutral,0.21055937
"FCC licenses Alphabet to supply cell service to Puerto Rico,?",[0.27000272 0.01074383 0.7192534 ],neutral,0.2592589
"Washington Post: Russian-bought ads spread on Google platforms,?",[0.04618625 0.11325646 0.8405573 ],neutral,-0.06707021
"""Wells Fargo's robot analyst says to dump Facebook, Google"",?",[0.03490639 0.53896445 0.42612916],negative,-0.50405806
"Google's AI company lost $162M last year,?",[0.01313096 0.9608652  0.02600377],negative,-0.94773424
"""House panel invites Facebook, Twitter, Google to Nov  1 hearing"",?",[0.03455583 0.04060531 0.9248388 ],neutral,-0.0060494803
"YouTube's search update targets fake news; Pixel 2 comes with added benefits,?",[0.17197828 0.01581059 0.81221116],neutral,0.15616769
"WSJ: Alphabet nearing potential $1B land deal in Toronto,?",[0.13087876 0.03539043 0.8337309 ],neutral,0.095488325
"Google Pixel 2 launch event: Live updates,?",[0.02575918 0.06173281 0.9125081 ],neutral,-0.03597363
"Judge delays Waymo and Uber trial until December 4,?",[0.02786015 0.8805024  0.09163745],negative,-0.85264224
"Google Home Mini pre-order leak; Waymo ride-share coming soon,?",[0.02666664 0.86830896 0.10502436],negative,-0.8416423
"Waymo produces due diligence report in Uber case,?",[0.02913425 0.02907501 0.9417907 ],neutral,5.9247017e-05
"Leaks of Google's new Pixel phones,?",[0.02660846 0.789364   0.1840276 ],negative,-0.7627555
"Google reaches out to news publishers,?",[0.0852866  0.00934002 0.90537333],neutral,0.07594658
"Google to compete with Echo Show,?",[0.6456651  0.03408894 0.32024598],positive,0.6115762
"Google Assistant comes to Nvidia Shield TV today,?",[0.04739915 0.09319352 0.85940737],neutral,-0.045794375
"Deal reached on self-driving car legislation,?",[0.7671072  0.02618707 0.20670569],positive,0.7409201
"Senate sets social-media/Russia hearing for Nov  1,?",[0.03525195 0.2101414  0.7546066 ],neutral,-0.17488945
"Google readying a premium Google Home model ,?",[0.20282468 0.01110742 0.78606784],neutral,0.19171727
"House asking social-media firms about Russian fracking ad buys,?",[0.04926137 0.13292618 0.81781244],neutral,-0.08366481
"""Google confirms EU ad plans, reveals Pixel trade-in amounts, lowers 4K prices"",?",[0.6757122  0.12529042 0.19899738],positive,0.55042183
"YouTube goes dark on Echo Show,?",[0.03623955 0.6321296  0.3316308 ],negative,-0.59589005
"Google acquires cloud access management company,?",[0.16693433 0.02423961 0.808826  ],neutral,0.14269471
"FDA selects tech companies for regulatory pilot program,?",[0.04958656 0.0092245  0.94118893],neutral,0.04036206
"ICE announces launch of FANG-based tech index,?",[0.24934329 0.03674898 0.71390766],neutral,0.2125943
"Google creating Shopping unit to comply with EU regulators,?",[0.37259817 0.24714115 0.38026074],neutral,0.12545702
"""Waymo seeking $1 86B from Uber for one patent, not $2 6B"",?",[0.15332252 0.04086126 0.80581623],neutral,0.112461254
"Google offers trade-ins ahead of Pixel 2 launch event,?",[0.03823799 0.03689766 0.9248643 ],neutral,0.0013403371
"Major Google Finance update in November,?",[0.03522924 0.09418666 0.87058413],neutral,-0.058957428
"Cloud battle heads to the Middle East,?",[0.06905465 0.200496   0.7304494 ],neutral,-0.13144135
"""Jenkins: ESPN's not doomed, just having to change with times"",?",[0.08443953 0.03571926 0.87984115],neutral,0.048720274
"Google and ad exchange partners offer fake traffic refunds,?",[0.03115565 0.54217494 0.4266694 ],negative,-0.5110193
"Bose headphones with Google Assistant launch today for $350,?",[0.06104651 0.01197582 0.92697763],neutral,0.049070697
"EU threatens tax changes for digital companies,?",[0.04515454 0.72500247 0.2298429 ],negative,-0.67984796
"Google buys part of HTC's smartphone operations for $1 1B,?",[0.07048985 0.01289519 0.91661495],neutral,0.057594664
"Waymo seeking $2 6B from Uber for one trade secret,?",[0.05665282 0.33597916 0.607368  ],neutral,-0.27932635
"""Nest reveals new home security system, video doorbell"",?",[0.10674553 0.01400413 0.8792503 ],neutral,0.0927414
"HTC might announce sale to Google tomorrow,?",[0.04833432 0.01137006 0.94029564],neutral,0.036964264
"""Google Pixelbook details leak, prices start at $1,199"",?",[0.04130193 0.08852451 0.8701736 ],neutral,-0.047222573
"Leak confirms $49 Google Home Mini; update with Pixel 2 XL leak,?",[0.0460135  0.65421605 0.29977039],negative,-0.6082026
"Morgan Stanley talks Ford-Waymo partnership,?",[0.0380063  0.1057286  0.85626507],neutral,-0.0677223
"Intel-backed Waymo cars log 3M miles of real-world driving,?",[0.13998723 0.01802853 0.8419842 ],neutral,0.1219587
"Waymo asks for Uber trial delay to review documents,?",[0.0746784  0.22474432 0.70057726],neutral,-0.15006593
"Google's antitrust settlement offer includes a competitor auction,?",[0.04808432 0.01458673 0.9373289 ],neutral,0.03349759
"New EU plan to tax digital giants,?",[0.07285725 0.09546795 0.8316748 ],neutral,-0.022610694
"Google spent $1 1B on self-driving car tech,?",[0.06565701 0.03401064 0.90033233],neutral,0.031646375
"Google Chrome autoplay blocks coming in December,?",[0.03711248 0.13979653 0.82309103],neutral,-0.10268404
"Alphabet considering $1B Lyft investment,?",[0.07717942 0.06809738 0.85472316],neutral,0.009082042
"Google loses appeal on data warrants; YouTube TV comes to new markets,?",[0.02358491 0.9459183  0.03049683],negative,-0.9223334
"Three former Google employees sue for pay discrimination,?",[0.01960496 0.91641086 0.06398422],negative,-0.8968059
"Google will launch Pixel 2 on October 4,?",[0.02885345 0.01438545 0.9567611 ],neutral,0.014468003
"Google launching payment service in India,?",[0.08891279 0.01529458 0.8957926 ],neutral,0.07361821
"WSJ: Google ending paywall work around in search,?",[0.01913606 0.92076373 0.06010014],negative,-0.90162766
"Judge tells Uber to hand over key document to Waymo,?",[0.05130556 0.4815524  0.46714202],negative,-0.43024683
"Voluntary rules for self-driving cars,?",[0.03710391 0.0174054  0.94549066],neutral,0.019698514
"Yelp complains to FTC that Google's using its business pictures,?",[0.01858732 0.92429096 0.05712177],negative,-0.90570366
"Self-driving guidelines hit the road,?",[0.09836008 0.18344852 0.7181914 ],neutral,-0.08508844
"Google appeals EU's record    4B fine,?",[0.07793946 0.86576897 0.05629151],negative,-0.7878295
"Telegraph: Google will file fine appeal today,?",[0.12959109 0.01470656 0.8557023 ],neutral,0.114884526
"Equalization tax across the EU ,?",[0.1420729  0.03458415 0.8233429 ],neutral,0.10748875
"Google: No sign of Russian ad propaganda,?",[0.03001661 0.6517891  0.31819427],negative,-0.6217725
"Google ending Drive app on PCs and Macs,?",[0.03288868 0.07777347 0.88933784],neutral,-0.044884797
"Google in final talks with HTC for smartphone unit ,?",[0.13071981 0.02123635 0.84804386],neutral,0.109483466
"EU might change tax rules for digital companies; Home and Echo getting BBC stories,?",[0.12383404 0.15146555 0.72470033],neutral,-0.027631506
"House passes self-driving bill,?",[0.38390186 0.11173353 0.5043646 ],neutral,0.27216834
"EU 셲 top court backs Intel 셲 appeal of 2009 antitrust fine,?",[0.05799108 0.87092954 0.07107934],negative,-0.81293845
"New XXVI holding company is last step in Alphabet restructuring,?",[0.11237778 0.01036681 0.8772554 ],neutral,0.10201097
